XP_008198556.1	XP_018560752.1
XP_015834853.1	XP_018573706.1
XP_008191759.1	XP_018573709.1
XP_008192058.1	XP_018573711.1
XP_974659.1	XP_018573713.1
XP_015834728.1	XP_018573714.1
XP_008194551.1	XP_018573716.1
XP_008194488.1	XP_018573717.1
XP_015840390.1	XP_018573719.1
XP_008197522.1	XP_018573720.1
XP_008194617.1	XP_018573721.1
XP_015837214.1	XP_018573722.1
XP_967662.3	XP_018573723.1
XP_001814181.1	XP_018573725.1
XP_015834903.1	XP_018573726.1
XP_008194838.1	XP_018573727.1
XP_966544.1	XP_018573728.1
XP_971457.1	XP_018573729.1
XP_974171.1	XP_018573730.1
XP_974067.1	XP_018573731.1
XP_008191855.1	XP_018573732.1
NP_001137202.1	XP_018573733.1
XP_975337.1	XP_018573734.1
XP_008197421.1	XP_018573735.1
XP_015834984.1	XP_018573736.1
XP_008191775.1	XP_018573737.1
XP_974038.1	XP_018573739.1
XP_976155.1	XP_018573740.1
XP_015834432.1	XP_018573743.1
XP_008192503.1	XP_018573745.1
XP_975727.1	XP_018573750.1
XP_008192417.1	XP_018573751.1
XP_008192419.2	XP_018573753.1
XP_001810341.1	XP_018573754.1
XP_967893.2	XP_018573755.1
XP_968053.2	XP_018573756.1
XP_008191777.1	XP_018573757.1
XP_968050.1	XP_018573758.1
XP_015838494.1	XP_018573759.1
XP_008192254.1	XP_018573760.1
XP_008191915.1	XP_018573764.1
XP_973813.1	XP_018573765.1
XP_973422.1	XP_018573766.1
XP_008191893.1	XP_018573768.1
XP_008197439.1	XP_018573772.1
XP_008191896.1	XP_018573776.1
XP_008191895.1	XP_018573777.1
XP_001815376.1	XP_018573778.1
XP_975550.1	XP_018573779.1
XP_966987.1	XP_018573780.1
XP_015837581.1	XP_018573786.1
XP_973832.1	XP_018573788.1
XP_008191872.1	XP_018573789.1
XP_008191876.1	XP_018573790.1
XP_973292.1	XP_018573795.1
XP_969900.1	XP_018573796.1
XP_969840.1	XP_018573797.1
XP_008190343.1	XP_018573798.2
XP_974680.2	XP_018573800.1
XP_008193870.1	XP_018573801.1
XP_008194176.1	XP_018573803.1
XP_974698.1	XP_018573806.1
XP_015835822.1	XP_018573807.1
XP_971096.1	XP_018573809.1
XP_974829.1	XP_018573810.1
XP_972750.1	XP_018573812.1
XP_972524.1	XP_018573813.1
XP_015834971.1	XP_018573814.1
NP_001034499.1	XP_018573815.1
XP_967164.2	XP_018573816.1
XP_008200828.1	XP_018573821.1
XP_001809239.1	XP_018573831.1
XP_015839421.1	XP_018573842.1
XP_008197410.1	XP_018573848.1
XP_008197806.1	XP_018573857.1
XP_008197816.1	XP_018573858.1
XP_015838499.1	XP_018573859.1
XP_001809489.2	XP_018573860.1
XP_976234.1	XP_018573861.1
XP_968802.1	XP_018573863.1
XP_972888.1	XP_018573866.1
XP_966537.1	XP_018573869.1
XP_968426.1	XP_018573877.1
XP_971946.1	XP_018573878.1
XP_001808390.2	XP_018573879.1
XP_008198827.2	XP_018573880.1
XP_968655.1	XP_018573882.1
XP_015839600.1	XP_018573883.1
XP_015839597.1	XP_018573884.1
XP_968458.1	XP_018573892.1
XP_008195390.1	XP_018573893.1
XP_008195389.1	XP_018573894.1
XP_972542.1	XP_018573895.1
XP_973052.1	XP_018573896.1
XP_008196569.1	XP_018573897.1
XP_015837005.1	XP_018573898.1
XP_008196560.1	XP_018573900.1
XP_967903.1	XP_018573901.1
XP_966473.2	XP_018573902.1
XP_008196543.1	XP_018573903.1
XP_008195383.1	XP_018573904.1
XP_966912.1	XP_018573905.1
XP_008195392.1	XP_018573906.1
XP_968539.1	XP_018573908.1
XP_973137.2	XP_018573909.1
XP_967008.1	XP_018573910.1
XP_966564.2	XP_018573911.1
XP_008196502.1	XP_018573913.1
XP_015836910.1	XP_018573914.1
XP_968944.1	XP_018573916.1
XP_969301.4	XP_018573917.1
XP_967272.1	XP_018573920.1
XP_015833781.1	XP_018573921.1
XP_008193873.1	XP_018573922.1
XP_008197036.1	XP_018573923.1
XP_967353.1	XP_018573924.1
XP_969230.1	XP_018573925.1
XP_015833779.1	XP_018573926.1
XP_973776.1	XP_018573932.1
XP_969063.1	XP_018573933.1
XP_015840167.1	XP_018573935.1
XP_008191178.1	XP_018573938.1
XP_015833113.1	XP_018573939.1
XP_015833129.1	XP_018573941.1
XP_970729.1	XP_018573944.1
XP_970090.1	XP_018573947.1
XP_008191430.1	XP_018573948.1
XP_008191853.2	XP_018573949.1
XP_970364.2	XP_018573950.1
XP_966660.1	XP_018573954.1
XP_008200286.1	XP_018573955.1
XP_969403.2	XP_018573956.1
XP_008197154.2	XP_018573957.1
XP_966626.2	XP_018573958.1
XP_008190633.1	XP_018573959.1
XP_976305.1	XP_018573960.1
XP_969877.2	XP_018573961.1
XP_008190632.1	XP_018573965.1
XP_976331.1	XP_018573969.1
NP_001153545.1	XP_018573970.1
XP_008200446.1	XP_018573972.1
XP_008193669.1	XP_018573973.1
XP_008193134.1	XP_018573976.1
XP_008193887.1	XP_018573978.1
XP_008193888.1	XP_018573979.1
XP_967059.1	XP_018573981.1
XP_975637.3	XP_018573987.1
XP_015836070.1	XP_018573989.1
XP_008196372.1	XP_018573992.1
XP_973734.1	XP_018573993.1
XP_973701.1	XP_018573994.1
XP_973669.1	XP_018573995.1
XP_976426.1	XP_018573996.2
XP_015836071.1	XP_018573997.1
XP_974768.1	XP_018573999.1
XP_008196370.1	XP_018574001.1
XP_008195838.1	XP_018574002.1
XP_001810520.1	XP_018574007.1
XP_008191495.1	XP_018574015.1
XP_015840130.1	XP_018574016.1
XP_972631.1	XP_018574022.1
XP_970249.2	XP_018574025.1
XP_008196695.1	XP_018574027.1
XP_008196033.1	XP_018574028.1
XP_973747.1	XP_018574040.1
XP_971943.2	XP_018574041.1
XP_971339.2	XP_018574042.1
XP_971994.1	XP_018574043.1
XP_008199135.1	XP_018574053.1
XP_008194260.1	XP_018574054.1
XP_008199134.2	XP_018574055.1
XP_971306.1	XP_018574056.1
XP_971770.1	XP_018574057.1
XP_008199173.2	XP_018574058.1
XP_971367.2	XP_018574059.1
XP_008199132.2	XP_018574060.1
XP_972612.1	XP_018574063.1
XP_970076.1	XP_018574066.1
XP_969863.1	XP_018574067.1
XP_970144.1	XP_018574068.1
XP_970004.1	XP_018574069.1
XP_975968.1	XP_018574070.1
XP_008201364.1	XP_018574078.1
XP_974634.1	XP_018574079.1
XP_001815244.2	XP_018574080.1
XP_975854.1	XP_018574086.1
XP_971650.1	XP_018574088.1
XP_971340.1	XP_018574089.1
XP_015838790.1	XP_018574090.1
XP_015838791.1	XP_018574091.1
XP_971710.2	XP_018574092.1
XP_008199868.1	XP_018574099.1
XP_973007.1	XP_018574102.1
XP_967701.1	XP_018574104.1
XP_968017.1	XP_018574105.1
XP_973210.1	XP_018574107.1
XP_970873.1	XP_018574108.1
XP_971902.1	XP_018574111.1
XP_971003.1	XP_018574118.1
XP_974125.1	XP_018574122.1
XP_008200441.1	XP_018574123.1
XP_971125.1	XP_018574125.1
XP_974252.1	XP_018574126.1
XP_008193570.1	XP_018574128.1
XP_971065.1	XP_018574129.1
XP_015835402.1	XP_018574131.1
XP_001807213.1	XP_018574140.1
NP_001139378.1	XP_018574141.1
NP_001034501.1	XP_018574142.1
XP_971775.1	XP_018574143.1
XP_973842.1	XP_018574145.1
XP_008198559.1	XP_018574148.1
XP_971992.1	XP_018574149.1
XP_008190480.1	XP_018574151.1
XP_967403.1	XP_018574152.1
XP_008198789.1	XP_018574153.1
XP_008201486.1	XP_018574154.1
XP_971832.1	XP_018574155.1
XP_008200323.1	XP_018574157.1
XP_008198648.1	XP_018574158.1
XP_008198714.2	XP_018574159.1
XP_968263.1	XP_018574160.1
XP_967049.1	XP_018574162.1
XP_969753.1	XP_018574163.1
XP_975308.3	XP_018574164.1
XP_008194368.1	XP_018574166.1
XP_974752.2	XP_018574167.1
XP_008194364.1	XP_018574168.1
XP_008194365.1	XP_018574169.1
XP_008191884.2	XP_018574172.1
XP_974369.1	XP_018574173.1
XP_974719.2	XP_018574174.1
XP_008194363.1	XP_018574175.1
XP_974699.3	XP_018574177.1
XP_008196354.1	XP_018574180.1
XP_973337.1	XP_018574181.1
XP_008196358.1	XP_018574182.1
XP_015837127.1	XP_018574184.1
XP_015837125.1	XP_018574186.1
XP_015837133.1	XP_018574190.1
XP_008190976.1	XP_018574192.1
XP_008190817.1	XP_018574193.1
XP_015836206.1	XP_018574194.1
XP_967176.1	XP_018574200.1
XP_015836223.1	XP_018574202.1
XP_966905.1	XP_018574204.1
XP_008194449.1	XP_018574205.1
XP_967086.2	XP_018574206.1
XP_015836232.1	XP_018574207.1
XP_008201559.2	XP_018574211.1
NP_001099128.1	XP_018574214.1
XP_968064.1	XP_018574215.1
XP_001808476.1	XP_018574216.1
XP_008201651.1	XP_018574217.1
XP_968140.1	XP_018574219.1
XP_015836409.1	XP_018574220.1
XP_974780.1	XP_018574233.1
XP_972460.1	XP_018574235.1
XP_974764.1	XP_018574236.1
XP_966682.1	XP_018574240.1
XP_971732.1	XP_018574242.1
XP_966595.1	XP_018574244.1
XP_015838452.1	XP_018574246.1
XP_969545.1	XP_018574251.1
XP_008199635.1	XP_018574253.1
XP_972738.1	XP_018574255.1
XP_972690.1	XP_018574257.1
XP_008199633.1	XP_018574258.1
XP_968856.2	XP_018574260.1
XP_015839250.1	XP_018574261.1
XP_972907.1	XP_018574264.1
XP_967492.1	XP_018574270.1
XP_008193816.2	XP_018574271.1
XP_015833137.1	XP_018574272.1
XP_008190432.1	XP_018574274.1
XP_008196364.1	XP_018574277.1
XP_008196068.1	XP_018574280.1
XP_972108.1	XP_018574282.1
XP_008198971.1	XP_018574284.1
XP_001808711.1	XP_018574286.1
XP_001811652.1	XP_018574287.1
XP_976325.2	XP_018574290.1
XP_970689.1	XP_018574291.1
XP_969248.1	XP_018574292.1
XP_968495.1	XP_018574294.1
XP_008193774.1	XP_018574295.1
XP_966534.1	XP_018574297.1
XP_008200905.1	XP_018574301.1
XP_972080.1	XP_018574304.1
XP_974355.1	XP_018574305.1
XP_008190797.1	XP_018574306.1
XP_008193804.1	XP_018574309.1
XP_008196072.1	XP_018574310.1
XP_008201558.1	XP_018574311.1
XP_976235.3	XP_018574313.1
XP_008198174.1	XP_018574314.1
XP_008198970.1	XP_018574318.1
XP_970093.1	XP_018574321.1
XP_967570.1	XP_018574322.1
XP_015833066.1	XP_018574324.1
XP_015833068.1	XP_018574325.1
XP_967648.1	XP_018574328.1
XP_001808901.1	XP_018574329.1
XP_970936.1	XP_018574331.1
XP_008195430.1	XP_018574334.1
XP_008198163.1	XP_018574335.1
XP_015838960.1	XP_018574341.1
XP_973852.1	XP_018574345.1
XP_008194336.1	XP_018574348.1
XP_970303.1	XP_018574350.1
XP_008190695.1	XP_018574352.1
XP_970506.1	XP_018574353.1
XP_008198172.2	XP_018574357.1
XP_015833425.1	XP_018574358.1
XP_967502.1	XP_018574364.1
XP_967206.1	XP_018574365.1
XP_967029.1	XP_018574368.1
XP_008191374.1	XP_018574370.1
XP_015838932.1	XP_018574371.1
XP_968727.1	XP_018574372.1
XP_976379.1	XP_018574373.1
XP_015837964.1	XP_018574374.1
XP_972511.2	XP_018574377.1
XP_976350.1	XP_018574379.1
XP_008197875.1	XP_018574381.1
XP_008200900.1	XP_018574384.1
XP_008195069.1	XP_018574386.1
XP_015836664.1	XP_018574390.1
XP_975426.1	XP_018574391.1
XP_008196048.2	XP_018574392.1
XP_973671.2	XP_018574393.1
XP_008195103.1	XP_018574394.1
XP_008195104.1	XP_018574397.2
XP_970808.1	XP_018574401.1
XP_008195870.1	XP_018574403.1
XP_975152.2	XP_018574404.1
XP_001810799.2	XP_018574407.1
XP_971266.2	XP_018574409.1
XP_975363.2	XP_018574411.1
XP_008195102.1	XP_018574412.1
XP_015837147.1	XP_018574416.1
XP_008201154.1	XP_018574423.1
XP_008201155.1	XP_018574424.1
XP_015840645.1	XP_018574425.1
NP_001103245.1	XP_018574426.1
XP_974600.1	XP_018574428.1
XP_971784.1	XP_018574432.1
XP_008194233.1	XP_018574435.1
XP_967479.1	XP_018574436.1
XP_001812951.1	XP_018574437.1
XP_008194239.1	XP_018574438.1
XP_975782.1	XP_018574439.1
XP_008193936.1	XP_018574441.1
XP_974852.2	XP_018574443.1
XP_969933.1	XP_018574445.1
XP_972768.1	XP_018574446.1
XP_015840442.1	XP_018574450.1
XP_008197403.1	XP_018574456.1
XP_969394.1	XP_018574459.1
XP_008190991.1	XP_018574460.1
XP_008201012.1	XP_018574463.1
XP_015839383.1	XP_018574466.1
XP_015835995.1	XP_018574468.1
XP_008198401.1	XP_018574469.1
XP_008201561.1	XP_018574470.1
XP_974737.3	XP_018574472.1
XP_015837622.1	XP_018574473.1
XP_015837211.1	XP_018574474.2
XP_008196400.1	XP_018574475.1
XP_974700.2	XP_018574476.1
XP_975577.1	XP_018574477.1
XP_008195982.2	XP_018574479.1
XP_008200901.1	XP_018574480.1
XP_008196397.1	XP_018574481.1
XP_015837517.1	XP_018574483.1
XP_974721.1	XP_018574485.1
XP_008196404.1	XP_018574486.1
XP_015837259.1	XP_018574487.1
XP_008195757.1	XP_018574488.1
XP_008190408.2	XP_018574496.1
XP_015840847.1	XP_018574500.2
XP_015840924.1	XP_018574501.1
XP_972254.1	XP_018574503.1
XP_008200329.1	XP_018574504.1
XP_008190463.1	XP_018574505.1
XP_008201718.1	XP_018574506.1
XP_970712.2	XP_018574507.1
XP_001813478.1	XP_018574508.1
XP_008200304.1	XP_018574509.1
XP_008200330.1	XP_018574511.1
XP_008199897.1	XP_018574513.1
XP_008199898.1	XP_018574514.1
XP_015833433.1	XP_018574519.1
XP_971329.1	XP_018574520.1
XP_008192040.1	XP_018574521.1
NP_001039273.1	XP_018574525.1
XP_008199140.1	XP_018574526.1
XP_972645.1	XP_018574529.1
XP_969659.3	XP_018574530.1
XP_969869.1	XP_018574531.1
XP_970313.1	XP_018574536.1
XP_008195193.1	XP_018574537.1
XP_001815479.2	XP_018574539.1
XP_015836014.1	XP_018574540.1
XP_975021.1	XP_018574541.1
XP_008200863.1	XP_018574542.1
XP_970923.1	XP_018574550.1
XP_008195302.1	XP_018574551.1
XP_008195300.1	XP_018574553.1
XP_970801.3	XP_018574554.1
XP_969315.4	XP_018574560.1
XP_015836603.1	XP_018574562.1
XP_008195342.1	XP_018574565.1
XP_974741.2	XP_018574569.1
XP_015837844.1	XP_018574570.1
NP_001165842.1	XP_018574572.1
XP_015839087.1	XP_018574576.2
XP_976077.1	XP_018574577.1
XP_970899.1	XP_018574578.1
XP_975149.1	XP_018574581.1
XP_008193034.1	XP_018574582.1
XP_008200452.1	XP_018574584.1
XP_008200420.1	XP_018574586.1
XP_015840508.1	XP_018574587.1
XP_008201554.1	XP_018574588.1
XP_015835463.1	XP_018574589.1
XP_015835464.1	XP_018574590.1
XP_001815603.1	XP_018574591.1
XP_970182.1	XP_018574596.1
XP_015835894.1	XP_018574597.1
XP_008200902.1	XP_018574599.1
XP_015840769.1	XP_018574603.1
XP_008191471.1	XP_018574608.1
XP_008198687.1	XP_018574609.1
XP_015837987.1	XP_018574613.1
XP_008196653.1	XP_018574614.1
XP_008196654.1	XP_018574616.1
XP_971900.1	XP_018574619.1
XP_971846.1	XP_018574620.1
XP_008196657.1	XP_018574621.1
XP_015839925.1	XP_018574623.1
XP_015840664.1	XP_018574626.1
XP_008194670.1	XP_018574631.1
XP_008194680.2	XP_018574632.1
XP_008194669.1	XP_018574634.1
XP_974579.1	XP_018574635.1
XP_015839679.1	XP_018574637.1
XP_969246.1	XP_018574641.1
XP_008193939.1	XP_018574645.1
XP_973526.1	XP_018574647.1
XP_970641.1	XP_018574654.1
XP_015838278.1	XP_018574663.1
XP_969190.1	XP_018574664.1
XP_015838281.1	XP_018574665.1
XP_968769.1	XP_018574666.1
XP_008192700.1	XP_018574667.1
XP_008192777.1	XP_018574669.1
XP_015839849.1	XP_018574672.1
XP_969470.1	XP_018574678.1
XP_015833545.1	XP_018574680.1
XP_971240.2	XP_018574686.1
XP_015839685.1	XP_018574691.1
XP_008199870.1	XP_018574692.1
XP_008200342.1	XP_018574693.1
XP_008200347.1	XP_018574694.1
XP_974817.2	XP_018574703.1
XP_015835775.1	XP_018574705.1
XP_008193757.1	XP_018574707.1
XP_008199937.1	XP_018574709.1
XP_008193755.1	XP_018574711.1
XP_015835772.1	XP_018574715.1
XP_974854.1	XP_018574716.1
XP_968950.1	XP_018574718.1
XP_008201355.1	XP_018574721.1
XP_008194319.1	XP_018574723.1
XP_967918.1	XP_018574724.1
XP_973520.1	XP_018574725.1
XP_975025.1	XP_018574728.1
XP_975016.1	XP_018574729.1
XP_015838115.1	XP_018574730.1
XP_015838119.1	XP_018574731.1
XP_972315.1	XP_018574732.1
XP_008200962.1	XP_018574733.1
XP_008200963.1	XP_018574734.1
XP_015838848.1	XP_018574735.1
XP_971879.2	XP_018574736.1
XP_008195119.1	XP_018574742.1
XP_966424.1	XP_018574743.1
XP_008200796.2	XP_018574744.1
XP_972261.1	XP_018574745.1
XP_970327.1	XP_018574747.1
XP_971298.2	XP_018574754.1
XP_971820.1	XP_018574760.1
XP_008193853.1	XP_018574762.1
XP_967781.1	XP_018574765.1
XP_972789.1	XP_018574766.1
XP_015836023.1	XP_018574767.1
XP_967172.1	XP_018574768.1
XP_975196.1	XP_018574769.1
XP_008195878.1	XP_018574770.1
XP_975238.1	XP_018574771.1
XP_008195879.1	XP_018574772.1
XP_975213.1	XP_018574773.1
XP_975222.3	XP_018574774.1
NP_001164092.1	XP_018574775.1
XP_008195713.1	XP_018574777.1
XP_975206.1	XP_018574779.1
XP_015836691.1	XP_018574781.1
XP_975068.2	XP_018574800.1
XP_967226.1	XP_018574804.1
XP_008196918.1	XP_018574810.1
XP_015840619.1	XP_018574811.1
XP_973079.1	XP_018574812.1
XP_008196985.1	XP_018574813.1
XP_973274.1	XP_018574814.1
XP_973205.1	XP_018574815.1
XP_008196183.1	XP_018574816.1
XP_973241.1	XP_018574818.1
XP_971032.1	XP_018574828.1
XP_015836606.1	XP_018574829.1
XP_974116.1	XP_018574831.1
XP_008194187.1	XP_018574834.1
XP_972914.1	XP_018574836.1
XP_008190910.1	XP_018574837.1
XP_008190813.1	XP_018574838.1
XP_973061.2	XP_018574839.1
XP_008190906.1	XP_018574840.1
XP_008190908.1	XP_018574843.1
XP_973143.1	XP_018574845.1
XP_973183.1	XP_018574849.1
XP_970646.1	XP_018574852.1
XP_972954.1	XP_018574853.1
XP_015837122.1	XP_018574856.1
XP_973689.1	XP_018574859.1
XP_008190924.1	XP_018574862.1
XP_008190916.1	XP_018574863.1
XP_973390.1	XP_018574865.1
XP_973420.1	XP_018574866.1
XP_973781.1	XP_018574867.1
XP_972061.1	XP_018574870.1
XP_008201024.2	XP_018574874.1
XP_970165.1	XP_018574875.1
XP_969238.1	XP_018574876.1
XP_015840843.1	XP_018574880.1
XP_967800.1	XP_018574881.1
XP_968190.1	XP_018574883.1
XP_975200.2	XP_018574884.1
XP_973095.1	XP_018574888.1
XP_976032.1	XP_018574891.1
XP_015839980.1	XP_018574893.1
XP_015834275.1	XP_018574898.1
XP_967974.1	XP_018574899.1
XP_008199871.2	XP_018574900.1
XP_008199872.1	XP_018574905.1
XP_008199873.1	XP_018574911.1
XP_015835794.1	XP_018574918.1
XP_015835795.1	XP_018574920.1
XP_008193841.1	XP_018574924.1
XP_970244.1	XP_018574935.2
XP_008193655.1	XP_018574936.1
XP_008194036.1	XP_018574937.1
XP_969776.1	XP_018574938.1
XP_969705.2	XP_018574939.1
XP_970124.1	XP_018574944.1
XP_008193653.1	XP_018574945.1
XP_969908.2	XP_018574946.1
XP_973808.1	XP_018574953.1
XP_973881.1	XP_018574955.1
XP_015840478.1	XP_018574958.1
XP_008201534.1	XP_018574959.1
XP_969963.3	XP_018574960.1
XP_001812287.1	XP_018574962.1
XP_974938.1	XP_018574963.1
XP_008194337.1	XP_018574964.1
XP_967603.1	XP_018574966.1
XP_015838192.1	XP_018574968.1
XP_970998.1	XP_018574969.1
XP_015839496.1	XP_018574973.1
XP_008197034.1	XP_018574974.1
XP_967809.1	XP_018574979.1
XP_969309.1	XP_018574980.1
XP_967729.2	XP_018574985.1
XP_001812133.1	XP_018574986.1
XP_015839500.1	XP_018574990.1
XP_008191219.1	XP_018574991.1
XP_008201110.1	XP_018574992.1
XP_968712.2	XP_018574993.1
XP_008199910.1	XP_018574994.1
XP_968861.1	XP_018574995.1
XP_015839017.1	XP_018574997.1
XP_966585.1	XP_018574998.1
XP_968935.1	XP_018575000.1
XP_015833111.1	XP_018575002.1
XP_966426.1	XP_018575006.1
XP_975481.1	XP_018575007.2
XP_008195033.1	XP_018575009.1
XP_015839551.1	XP_018575013.1
XP_967289.1	XP_018575014.1
XP_967458.1	XP_018575015.1
XP_967852.2	XP_018575017.1
XP_967935.1	XP_018575018.1
XP_008193932.1	XP_018575019.1
XP_967771.1	XP_018575020.1
XP_008201711.1	XP_018575022.1
XP_968621.1	XP_018575024.1
XP_968008.1	XP_018575026.1
XP_008190656.1	XP_018575029.1
XP_969393.1	XP_018575030.1
XP_969653.1	XP_018575031.1
XP_970642.2	XP_018575032.1
XP_008197392.1	XP_018575034.1
XP_001814398.1	XP_018575036.1
XP_001813896.1	XP_018575038.1
XP_008199604.1	XP_018575041.1
XP_972549.2	XP_018575042.1
XP_015838712.1	XP_018575043.1
XP_015838714.1	XP_018575045.1
XP_008197730.1	XP_018575046.1
XP_015838715.1	XP_018575047.1
XP_971050.2	XP_018575048.1
XP_967096.2	XP_018575051.1
XP_008197601.1	XP_018575052.1
XP_015838667.1	XP_018575053.1
XP_015838668.1	XP_018575055.1
XP_008197600.1	XP_018575056.1
XP_973612.1	XP_018575057.1
XP_970875.1	XP_018575060.1
XP_008198237.1	XP_018575062.1
XP_015839178.1	XP_018575063.1
XP_973509.2	XP_018575065.1
XP_967694.1	XP_018575066.1
XP_015837485.1	XP_018575067.1
XP_008199763.1	XP_018575068.1
XP_008196249.1	XP_018575069.1
XP_008200159.1	XP_018575070.1
XP_008196210.1	XP_018575071.1
XP_008201117.1	XP_018575073.1
XP_015835142.1	XP_018575076.1
XP_969188.2	XP_018575077.2
XP_015837563.1	XP_018575079.1
XP_008196031.1	XP_018575081.1
XP_975635.1	XP_018575082.1
XP_015840092.1	XP_018575098.1
XP_972454.1	XP_018575101.1
XP_972504.1	XP_018575103.1
XP_967039.2	XP_018575104.1
XP_967239.1	XP_018575105.1
XP_001814647.1	XP_018575107.1
XP_001808029.1	XP_018575108.1
XP_008200334.1	XP_018575109.1
XP_008201623.1	XP_018575113.1
NP_001163997.1	XP_018575114.1
XP_008190462.1	XP_018575115.1
XP_967439.2	XP_018575116.1
XP_973761.1	XP_018575117.1
XP_973729.1	XP_018575119.1
XP_973788.1	XP_018575121.1
XP_974028.1	XP_018575122.1
XP_971706.1	XP_018575123.1
XP_015838074.1	XP_018575124.1
XP_008200412.1	XP_018575127.1
XP_972286.1	XP_018575129.1
XP_973010.2	XP_018575132.1
XP_008197123.1	XP_018575133.1
XP_008196816.2	XP_018575134.1
NP_001103250.1	XP_018575135.1
XP_015837981.1	XP_018575138.1
XP_973087.2	XP_018575140.1
XP_008198253.1	XP_018575141.1
XP_966462.1	XP_018575142.1
XP_970517.1	XP_018575143.1
XP_968285.1	XP_018575145.1
XP_008190792.1	XP_018575146.1
XP_008194348.1	XP_018575147.1
XP_001810795.2	XP_018575149.1
XP_008193247.2	XP_018575150.1
XP_969845.1	XP_018575152.1
XP_008199066.2	XP_018575153.1
XP_967224.1	XP_018575155.1
XP_008198610.1	XP_018575158.1
XP_008193240.1	XP_018575160.1
XP_972121.1	XP_018575164.1
XP_970378.1	XP_018575165.1
XP_008199537.1	XP_018575167.1
XP_015835706.1	XP_018575170.1
XP_015835708.1	XP_018575175.1
XP_015835702.1	XP_018575176.1
XP_008193575.1	XP_018575177.1
XP_971895.2	XP_018575178.1
XP_015839938.1	XP_018575182.1
XP_015838423.1	XP_018575194.1
XP_015838200.1	XP_018575196.1
XP_008193504.1	XP_018575198.1
XP_015838169.1	XP_018575202.1
XP_971244.1	XP_018575203.1
XP_972123.2	XP_018575204.1
NP_001036035.1	XP_018575205.1
XP_008194602.1	XP_018575206.1
XP_971969.2	XP_018575207.1
XP_968456.1	XP_018575209.1
XP_970802.1	XP_018575211.1
XP_008190793.1	XP_018575213.1
XP_008200150.1	XP_018575214.1
XP_972042.1	XP_018575221.1
XP_967121.2	XP_018575222.1
XP_008198463.1	XP_018575223.1
XP_968992.1	XP_018575224.1
XP_969068.1	XP_018575225.1
XP_008200411.1	XP_018575229.1
XP_008190794.1	XP_018575233.1
XP_008196706.1	XP_018575234.1
XP_968690.1	XP_018575235.1
XP_969928.1	XP_018575238.1
XP_970067.1	XP_018575239.1
XP_008196466.2	XP_018575245.1
XP_969996.1	XP_018575248.1
XP_967027.2	XP_018575250.1
XP_008199618.1	XP_018575251.1
XP_015839390.1	XP_018575252.1
XP_015839396.1	XP_018575253.1
XP_008200904.1	XP_018575255.1
XP_008192969.1	XP_018575258.1
XP_971899.1	XP_018575277.1
XP_001810703.1	XP_018575280.1
XP_008198753.2	XP_018575284.1
XP_008201508.1	XP_018575294.1
XP_008194404.1	XP_018575297.1
XP_967374.1	XP_018575301.1
XP_966364.1	XP_018575304.1
XP_969184.1	XP_018575306.1
XP_969323.1	XP_018575307.1
XP_969541.1	XP_018575308.1
XP_969254.2	XP_018575310.1
XP_976251.1	XP_018575312.1
XP_008191781.1	XP_018575313.1
XP_008191782.1	XP_018575314.1
XP_969036.1	XP_018575315.1
XP_968671.1	XP_018575317.1
XP_968816.1	XP_018575318.1
XP_008198092.1	XP_018575319.1
XP_974114.2	XP_018575320.1
XP_969681.1	XP_018575322.1
NP_001164313.1	XP_018575323.1
XP_974445.2	XP_018575327.1
XP_967241.1	XP_018575334.1
XP_008196390.1	XP_018575338.1
XP_008196316.1	XP_018575339.1
XP_008196389.1	XP_018575340.1
XP_008198093.1	XP_018575341.1
XP_969718.2	XP_018575342.1
XP_008196394.1	XP_018575344.1
XP_015833110.1	XP_018575346.1
XP_008198095.1	XP_018575347.1
XP_008195224.1	XP_018575348.1
XP_008194615.1	XP_018575354.1
XP_008198096.1	XP_018575355.1
NP_001153709.1	XP_018575356.1
XP_008192101.1	XP_018575357.1
XP_008193461.1	XP_018575358.1
XP_970521.1	XP_018575359.1
XP_015838255.1	XP_018575362.1
XP_008198097.1	XP_018575363.1
XP_008194587.1	XP_018575365.1
XP_008200757.1	XP_018575367.1
XP_970733.3	XP_018575368.1
XP_008197061.1	XP_018575369.1
XP_970862.2	XP_018575372.1
XP_970666.1	XP_018575376.1
XP_015839034.1	XP_018575378.1
XP_970719.1	XP_018575383.1
XP_015834234.1	XP_018575385.1
XP_972871.1	XP_018575386.1
XP_015837326.1	XP_018575387.1
XP_008198105.1	XP_018575389.1
