XP_018560761.1	XP_023021411.1
XP_018573447.1	XP_023026790.1
XP_018573448.1	XP_023018994.1
XP_018573449.1	XP_023018996.1
XP_018573450.1	XP_023018492.1
XP_018573453.1	XP_023016148.1
XP_018573454.1	XP_023025901.1
XP_018573456.1	XP_023025902.1
XP_018573457.1	XP_023022920.1
XP_018573459.1	XP_023025900.1
XP_018573460.1	XP_023018810.1
XP_018573461.1	XP_023020380.1
XP_018573462.1	XP_023018230.1
XP_018573463.1	XP_023018159.1
XP_018573465.1	XP_023018174.1
XP_018573469.1	XP_023029780.1
XP_018573478.1	XP_023021734.1
XP_018573480.1	XP_023027494.1
XP_018573481.1	XP_023027343.1
XP_018573485.1	XP_023021178.1
XP_018573486.1	XP_023021205.1
XP_018573488.1	XP_023030383.1
XP_018573494.1	XP_023030371.1
XP_018573495.1	XP_023030373.1
XP_018573498.1	XP_023030369.1
XP_018573500.1	XP_023024056.1
XP_018573501.1	XP_023018618.1
XP_018573502.1	XP_023018624.1
XP_018573506.1	XP_023024391.1
XP_018573510.1	XP_023014441.1
XP_018573512.1	XP_023020702.1
XP_018573515.1	XP_023017957.1
XP_018573516.1	XP_023017059.1
XP_018573517.1	XP_023012311.1
XP_018573518.1	XP_023012323.1
XP_018573535.1	XP_023018872.1
XP_018573536.1	XP_023017171.1
XP_018573537.1	XP_023018873.1
XP_018573538.1	XP_023015929.1
XP_018573540.1	XP_023026977.1
XP_018573541.1	XP_023015067.1
XP_018573544.1	XP_023018870.1
XP_018573545.1	XP_023018876.1
XP_018573551.1	XP_023018866.1
XP_018573553.1	XP_023029271.1
XP_018573554.1	XP_023029268.1
XP_018573555.1	XP_023023332.1
XP_018573556.1	XP_023024309.1
XP_018573558.1	XP_023014999.1
XP_018573559.1	XP_023029276.1
XP_018573562.1	XP_023019776.1
XP_018573563.1	XP_023019777.1
XP_018573564.1	XP_023029273.1
XP_018573565.1	XP_023019780.1
XP_018573566.1	XP_023029275.1
XP_018573576.1	XP_023013050.1
XP_018573577.1	XP_023028301.1
XP_018573578.1	XP_023020482.1
XP_018573579.1	XP_023020483.1
XP_018573585.1	XP_023014942.1
XP_018573587.1	XP_023014943.1
XP_018573589.1	XP_023014955.1
XP_018573591.1	XP_023014956.1
XP_018573594.1	XP_023014972.1
XP_018573595.1	XP_023014979.1
XP_018573597.1	XP_023014976.1
XP_018573600.1	XP_023014960.1
XP_018573601.1	XP_023014947.1
XP_018573605.1	XP_023014952.1
XP_018573606.1	XP_023014973.1
XP_018573608.1	XP_023014946.1
XP_018573609.1	XP_023014992.1
XP_018573610.1	XP_023014961.1
XP_018573611.1	XP_023014950.1
XP_018573615.1	XP_023014978.1
XP_018573616.1	XP_023014971.1
XP_018573621.1	XP_023014953.1
XP_018573625.1	XP_023018641.1
XP_018573626.1	XP_023014981.1
XP_018573627.1	XP_023014991.1
XP_018573628.1	XP_023014990.1
XP_018573629.1	XP_023014964.1
XP_018573630.1	XP_023014980.1
XP_018573633.1	XP_023026744.1
XP_018573634.1	XP_023019629.1
XP_018573635.1	XP_023024909.1
XP_018573636.1	XP_023014994.1
XP_018573639.1	XP_023023394.1
XP_018573640.1	XP_023027891.1
XP_018573642.1	XP_023018210.1
XP_018573645.1	XP_023018206.1
XP_018573648.1	XP_023020135.1
XP_018573650.1	XP_023012982.1
XP_018573652.1	XP_023012977.1
XP_018573653.1	XP_023023581.1
XP_018573654.1	XP_023020134.1
XP_018573655.1	XP_023025069.1
XP_018573658.2	XP_023017086.1
XP_018573660.1	XP_023017956.1
XP_018573663.1	XP_023017792.1
XP_018573664.1	XP_023017791.1
XP_018573666.1	XP_023017794.1
XP_018573668.1	XP_023014119.1
XP_018573669.1	XP_023014117.1
XP_018573672.1	XP_023014120.1
XP_018573674.1	XP_023025401.1
XP_018573675.1	XP_023016092.1
XP_018573676.1	XP_023026573.1
XP_018573678.1	XP_023014584.1
XP_018573679.1	XP_023027410.1
XP_018573680.1	XP_023025279.1
XP_018573683.1	XP_023027411.1
XP_018573684.1	XP_023014583.1
XP_018573687.1	XP_023024387.1
XP_018573689.1	XP_023026511.1
XP_018573690.1	XP_023026582.1
XP_018573692.1	XP_023026505.1
XP_018573693.1	XP_023026500.1
XP_018573694.1	XP_023022475.1
XP_018573695.1	XP_023017294.1
XP_018573696.1	XP_023017782.1
XP_018573697.1	XP_023022465.1
XP_018573701.1	XP_023017646.1
XP_018573706.1	XP_023021125.1
XP_018573708.1	XP_023021129.1
XP_018573709.1	XP_023021131.1
XP_018573713.1	XP_023027311.1
XP_018573716.1	XP_023021536.1
XP_018573717.1	XP_023021533.1
XP_018573719.1	XP_023021535.1
XP_018573721.1	XP_023021534.1
XP_018573722.1	XP_023015638.1
XP_018573723.1	XP_023015648.1
XP_018573724.1	XP_023020142.1
XP_018573725.1	XP_023013278.1
XP_018573726.1	XP_023030139.1
XP_018573727.1	XP_023023207.1
XP_018573729.1	XP_023015639.1
XP_018573730.1	XP_023012950.1
XP_018573731.1	XP_023021945.1
XP_018573732.1	XP_023012942.1
XP_018573733.1	XP_023026695.1
XP_018573734.1	XP_023012957.1
XP_018573735.1	XP_023022065.1
XP_018573736.1	XP_023015642.1
XP_018573737.1	XP_023012948.1
XP_018573738.1	XP_023013280.1
XP_018573739.1	XP_023013252.1
XP_018573743.1	XP_023012947.1
XP_018573745.1	XP_023012941.1
XP_018573750.1	XP_023015646.1
XP_018573751.1	XP_023015647.1
XP_018573754.1	XP_023013258.1
XP_018573755.1	XP_023013260.1
XP_018573756.1	XP_023021942.1
XP_018573757.1	XP_023013275.1
XP_018573758.1	XP_023013277.1
XP_018573759.1	XP_023014998.1
XP_018573760.1	XP_023013968.1
XP_018573761.1	XP_023013977.1
XP_018573765.1	XP_023012952.1
XP_018573766.1	XP_023012954.1
XP_018573768.1	XP_023013250.1
XP_018573772.1	XP_023015000.1
XP_018573779.1	XP_023030159.1
XP_018573780.1	XP_023012951.1
XP_018573783.1	XP_023013273.1
XP_018573786.1	XP_023028246.1
XP_018573788.1	XP_023015001.1
XP_018573790.1	XP_023030295.1
XP_018573795.1	XP_023026531.1
XP_018573796.1	XP_023026530.1
XP_018573797.1	XP_023026580.1
XP_018573799.1	XP_023028300.1
XP_018573800.1	XP_023014106.1
XP_018573801.1	XP_023014107.1
XP_018573802.1	XP_023012686.1
XP_018573803.1	XP_023014103.1
XP_018573806.1	XP_023012683.1
XP_018573807.1	XP_023014101.1
XP_018573809.1	XP_023012056.1
XP_018573810.1	XP_023014104.1
XP_018573812.1	XP_023018704.1
XP_018573815.1	XP_023026760.1
XP_018573816.1	XP_023016228.1
XP_018573823.1	XP_023023296.1
XP_018573831.1	XP_023023914.1
XP_018573837.1	XP_023020138.1
XP_018573841.1	XP_023023902.1
XP_018573848.1	XP_023021682.1
XP_018573858.1	XP_023023905.1
XP_018573860.1	XP_023023907.1
XP_018573861.1	XP_023023903.1
XP_018573863.1	XP_023023912.1
XP_018573866.1	XP_023026806.1
XP_018573869.1	XP_023013812.1
XP_018573875.1	XP_023015772.1
XP_018573877.1	XP_023029924.1
XP_018573878.1	XP_023029927.1
XP_018573879.1	XP_023029925.1
XP_018573880.1	XP_023015775.1
XP_018573882.1	XP_023029923.1
XP_018573883.1	XP_023015776.1
XP_018573889.1	XP_023024807.1
XP_018573891.1	XP_023015509.1
XP_018573892.1	XP_023015505.1
XP_018573893.1	XP_023015489.1
XP_018573894.1	XP_023015488.1
XP_018573895.1	XP_023018085.1
XP_018573896.1	XP_023015508.1
XP_018573898.1	XP_023017991.1
XP_018573900.1	XP_023014845.1
XP_018573901.1	XP_023019554.1
XP_018573902.1	XP_023015513.1
XP_018573903.1	XP_023015515.1
XP_018573904.1	XP_023015506.1
XP_018573905.1	XP_023016933.1
XP_018573906.1	XP_023015511.1
XP_018573907.1	XP_023015512.1
XP_018573908.1	XP_023015510.1
XP_018573909.1	XP_023026380.1
XP_018573910.1	XP_023015507.1
XP_018573912.1	XP_023017986.1
XP_018573913.1	XP_023017987.1
XP_018573914.1	XP_023017988.1
XP_018573916.1	XP_023011773.1
XP_018573917.1	XP_023012368.1
XP_018573920.1	XP_023025535.1
XP_018573922.1	XP_023018445.1
XP_018573923.1	XP_023013564.1
XP_018573924.1	XP_023025534.1
XP_018573925.1	XP_023012396.1
XP_018573926.1	XP_023016100.1
XP_018573932.1	XP_023025055.1
XP_018573933.1	XP_023017799.1
XP_018573935.1	XP_023016101.1
XP_018573938.1	XP_023021593.1
XP_018573939.1	XP_023018617.1
XP_018573942.1	XP_023021594.1
XP_018573944.1	XP_023017813.1
XP_018573947.1	XP_023018616.1
XP_018573948.1	XP_023027576.1
XP_018573949.1	XP_023016102.1
XP_018573950.1	XP_023013569.1
XP_018573954.1	XP_023013559.1
XP_018573955.1	XP_023027575.1
XP_018573956.1	XP_023024252.1
XP_018573957.1	XP_023013560.1
XP_018573958.1	XP_023025850.1
XP_018573960.1	XP_023013567.1
XP_018573961.1	XP_023027574.1
XP_018573965.1	XP_023021601.1
XP_018573970.1	XP_023017109.1
XP_018573972.1	XP_023014158.1
XP_018573973.1	XP_023023369.1
XP_018573976.1	XP_023014143.1
XP_018573978.1	XP_023016745.1
XP_018573979.1	XP_023016746.1
XP_018573981.1	XP_023021556.1
XP_018573985.1	XP_023027535.1
XP_018573986.1	XP_023027542.1
XP_018573987.1	XP_023027518.1
XP_018573992.1	XP_023012861.1
XP_018573993.1	XP_023012862.1
XP_018573994.1	XP_023012863.1
XP_018573996.2	XP_023012860.1
XP_018573997.1	XP_023023899.1
XP_018573999.1	XP_023012858.1
XP_018574001.1	XP_023012879.1
XP_018574002.1	XP_023012880.1
XP_018574007.1	XP_023012532.1
XP_018574009.1	XP_023021399.1
XP_018574011.1	XP_023021400.1
XP_018574012.1	XP_023021401.1
XP_018574014.1	XP_023021402.1
XP_018574015.1	XP_023013755.1
XP_018574016.1	XP_023022444.1
XP_018574022.1	XP_023013557.1
XP_018574026.1	XP_023013614.1
XP_018574027.1	XP_023017943.1
XP_018574030.1	XP_023020446.1
XP_018574037.1	XP_023030064.1
XP_018574038.1	XP_023029935.1
XP_018574040.1	XP_023022350.1
XP_018574041.1	XP_023014156.1
XP_018574042.1	XP_023023091.1
XP_018574043.1	XP_023014151.1
XP_018574053.1	XP_023029082.1
XP_018574054.1	XP_023024166.1
XP_018574055.1	XP_023029081.1
XP_018574056.1	XP_023029074.1
XP_018574057.1	XP_023029109.1
XP_018574058.1	XP_023029103.1
XP_018574059.1	XP_023029101.1
XP_018574060.1	XP_023029102.1
XP_018574063.1	XP_023027247.1
XP_018574066.1	XP_023024803.1
XP_018574067.1	XP_023026085.1
XP_018574068.1	XP_023026081.1
XP_018574069.1	XP_023024435.1
XP_018574070.1	XP_023026083.1
XP_018574078.1	XP_023013850.1
XP_018574079.1	XP_023019019.1
XP_018574086.1	XP_023019396.1
XP_018574088.1	XP_023024133.1
XP_018574089.1	XP_023026896.1
XP_018574090.1	XP_023019397.1
XP_018574091.1	XP_023019398.1
XP_018574092.1	XP_023024134.1
XP_018574099.1	XP_023012301.1
XP_018574102.1	XP_023014491.1
XP_018574104.1	XP_023019231.1
XP_018574105.1	XP_023019232.1
XP_018574107.1	XP_023026334.1
XP_018574108.1	XP_023015006.1
XP_018574110.1	XP_023026317.1
XP_018574111.1	XP_023027143.1
XP_018574114.1	XP_023013818.1
XP_018574118.1	XP_023025377.1
XP_018574124.1	XP_023012538.1
XP_018574125.1	XP_023012537.1
XP_018574126.1	XP_023028602.1
XP_018574128.1	XP_023026895.1
XP_018574130.1	XP_023016346.1
XP_018574131.1	XP_023028940.1
XP_018574140.1	XP_023021557.1
XP_018574141.1	XP_023030476.1
XP_018574142.1	XP_023011742.1
XP_018574143.1	XP_023022378.1
XP_018574144.1	XP_023011740.1
XP_018574145.1	XP_023030473.1
XP_018574146.1	XP_023011743.1
XP_018574148.1	XP_023025635.1
XP_018574149.1	XP_023011738.1
XP_018574151.1	XP_023030474.1
XP_018574152.1	XP_023030475.1
XP_018574153.1	XP_023022381.1
XP_018574154.1	XP_023011598.1
XP_018574156.1	XP_023015742.1
XP_018574157.1	XP_023011741.1
XP_018574158.1	XP_023022375.1
XP_018574159.1	XP_023011736.1
XP_018574160.1	XP_023022379.1
XP_018574162.1	XP_023015743.1
XP_018574163.1	XP_023030477.1
XP_018574164.1	XP_023024553.1
XP_018574166.1	XP_023012071.1
XP_018574167.1	XP_023012075.1
XP_018574168.1	XP_023017295.1
XP_018574174.1	XP_023018983.1
XP_018574175.1	XP_023019057.1
XP_018574177.1	XP_023025853.1
XP_018574180.1	XP_023020430.1
XP_018574181.1	XP_023020429.1
XP_018574182.1	XP_023020427.1
XP_018574186.1	XP_023024136.1
XP_018574188.1	XP_023024137.1
XP_018574190.1	XP_023024140.1
XP_018574192.1	XP_023025294.1
XP_018574193.1	XP_023026521.1
XP_018574194.1	XP_023016523.1
XP_018574200.1	XP_023012599.1
XP_018574202.1	XP_023012600.1
XP_018574203.1	XP_023012602.1
XP_018574204.1	XP_023016526.1
XP_018574205.1	XP_023012592.1
XP_018574206.1	XP_023012593.1
XP_018574207.1	XP_023029410.1
XP_018574210.1	XP_023012588.1
XP_018574211.1	XP_023018072.1
XP_018574213.1	XP_023012589.1
XP_018574214.1	XP_023012590.1
XP_018574215.1	XP_023012581.1
XP_018574217.1	XP_023012587.1
XP_018574219.1	XP_023012596.1
XP_018574220.1	XP_023012579.1
XP_018574221.1	XP_023012580.1
XP_018574228.1	XP_023025032.1
XP_018574233.1	XP_023013084.1
XP_018574236.1	XP_023013081.1
XP_018574240.1	XP_023013082.1
XP_018574242.1	XP_023015643.1
XP_018574249.1	XP_023028398.1
XP_018574253.1	XP_023019696.1
XP_018574255.1	XP_023013447.1
XP_018574257.1	XP_023025667.1
XP_018574260.1	XP_023019691.1
XP_018574261.1	XP_023025664.1
XP_018574264.1	XP_023020732.1
XP_018574270.1	XP_023020128.1
XP_018574272.1	XP_023015711.1
XP_018574273.2	XP_023023140.1
XP_018574274.1	XP_023015234.1
XP_018574281.2	XP_023012791.1
XP_018574282.1	XP_023018193.1
XP_018574284.1	XP_023021784.1
XP_018574286.1	XP_023018027.1
XP_018574287.1	XP_023015141.1
XP_018574290.1	XP_023015702.1
XP_018574291.1	XP_023025020.1
XP_018574292.1	XP_023020093.1
XP_018574294.1	XP_023018083.1
XP_018574295.1	XP_023015709.1
XP_018574297.1	XP_023020110.1
XP_018574298.1	XP_023020118.1
XP_018574301.1	XP_023028881.1
XP_018574303.1	XP_023026095.1
XP_018574304.1	XP_023017441.1
XP_018574305.1	XP_023015145.1
XP_018574306.1	XP_023015712.1
XP_018574310.1	XP_023028361.1
XP_018574311.1	XP_023022685.1
XP_018574314.1	XP_023028536.1
XP_018574318.1	XP_023024712.1
XP_018574321.1	XP_023024582.1
XP_018574322.1	XP_023015144.1
XP_018574323.1	XP_023022695.1
XP_018574324.1	XP_023018881.1
XP_018574328.1	XP_023015143.1
XP_018574329.1	XP_023024714.1
XP_018574331.1	XP_023015705.1
XP_018574334.1	XP_023025677.1
XP_018574335.1	XP_023013340.1
XP_018574338.1	XP_023024579.1
XP_018574339.1	XP_023024580.1
XP_018574341.1	XP_023013338.1
XP_018574347.1	XP_023014351.1
XP_018574348.1	XP_023021418.1
XP_018574350.1	XP_023015476.1
XP_018574352.1	XP_023017471.1
XP_018574353.1	XP_023015329.1
XP_018574357.1	XP_023012135.1
XP_018574358.1	XP_023015331.1
XP_018574364.1	XP_023011513.1
XP_018574365.1	XP_023015336.1
XP_018574368.1	XP_023011515.1
XP_018574370.1	XP_023015475.1
XP_018574371.1	XP_023012547.1
XP_018574372.1	XP_023012548.1
XP_018574373.1	XP_023028178.1
XP_018574374.1	XP_023023329.1
XP_018574377.1	XP_023013450.1
XP_018574379.1	XP_023024238.1
XP_018574380.1	XP_023027053.1
XP_018574383.1	XP_023023657.1
XP_018574384.1	XP_023013452.1
XP_018574386.1	XP_023016721.1
XP_018574391.1	XP_023018538.1
XP_018574392.1	XP_023018539.1
XP_018574393.1	XP_023017917.1
XP_018574394.1	XP_023016075.1
XP_018574397.2	XP_023014630.1
XP_018574401.1	XP_023018536.1
XP_018574403.1	XP_023015317.1
XP_018574404.1	XP_023018540.1
XP_018574411.1	XP_023018537.1
XP_018574412.1	XP_023017919.1
XP_018574416.1	XP_023022174.1
XP_018574422.1	XP_023017219.1
XP_018574423.1	XP_023017369.1
XP_018574424.1	XP_023017335.1
XP_018574426.1	XP_023017448.1
XP_018574428.1	XP_023017346.1
XP_018574431.1	XP_023026871.1
XP_018574432.1	XP_023022716.1
XP_018574435.1	XP_023018985.1
XP_018574436.1	XP_023017316.1
XP_018574437.1	XP_023017317.1
XP_018574438.1	XP_023023879.1
XP_018574439.1	XP_023023888.1
XP_018574441.1	XP_023018256.1
XP_018574443.1	XP_023025665.1
XP_018574445.1	XP_023024955.1
XP_018574446.1	XP_023024954.1
XP_018574455.1	XP_023022966.1
XP_018574457.1	XP_023018521.1
XP_018574459.1	XP_023013135.1
XP_018574460.1	XP_023013139.1
XP_018574463.1	XP_023026845.1
XP_018574466.1	XP_023016938.1
XP_018574467.1	XP_023028918.1
XP_018574468.1	XP_023028888.1
XP_018574469.1	XP_023030408.1
XP_018574472.1	XP_023023117.1
XP_018574474.2	XP_023024063.1
XP_018574475.1	XP_023019133.1
XP_018574476.1	XP_023027151.1
XP_018574477.1	XP_023018248.1
XP_018574479.1	XP_023024062.1
XP_018574480.1	XP_023012888.1
XP_018574481.1	XP_023019139.1
XP_018574483.1	XP_023019141.1
XP_018574487.1	XP_023021563.1
XP_018574488.1	XP_023019140.1
XP_018574496.1	XP_023028537.1
XP_018574501.1	XP_023018365.1
XP_018574502.1	XP_023018357.1
XP_018574503.1	XP_023026267.1
XP_018574504.1	XP_023026271.1
XP_018574505.1	XP_023013805.1
XP_018574506.1	XP_023028271.1
XP_018574507.1	XP_023028272.1
XP_018574508.1	XP_023014637.1
XP_018574509.1	XP_023013802.1
XP_018574510.1	XP_023022374.1
XP_018574511.1	XP_023013804.1
XP_018574512.1	XP_023014306.1
XP_018574514.1	XP_023014305.1
XP_018574518.1	XP_023012482.1
XP_018574519.1	XP_023029218.1
XP_018574521.1	XP_023029193.1
XP_018574525.1	XP_023023194.1
XP_018574526.1	XP_023018523.1
XP_018574527.1	XP_023017226.1
XP_018574529.1	XP_023026818.1
XP_018574530.1	XP_023028305.1
XP_018574531.1	XP_023017230.1
XP_018574536.1	XP_023013945.1
XP_018574537.1	XP_023017442.1
XP_018574539.1	XP_023020948.1
XP_018574548.1	XP_023020733.1
XP_018574550.1	XP_023018143.1
XP_018574551.1	XP_023024561.1
XP_018574553.1	XP_023014349.1
XP_018574554.1	XP_023014348.1
XP_018574560.1	XP_023019924.1
XP_018574564.1	XP_023028111.1
XP_018574572.1	XP_023029544.1
XP_018574576.2	XP_023021944.1
XP_018574577.1	XP_023020726.1
XP_018574578.1	XP_023022875.1
XP_018574581.1	XP_023012353.1
XP_018574582.1	XP_023017313.1
XP_018574584.1	XP_023014150.1
XP_018574586.1	XP_023014155.1
XP_018574587.1	XP_023013640.1
XP_018574588.1	XP_023022573.1
XP_018574589.1	XP_023012354.1
XP_018574590.1	XP_023012355.1
XP_018574592.1	XP_023029584.1
XP_018574597.1	XP_023017311.1
XP_018574599.1	XP_023020166.1
XP_018574603.1	XP_023024068.1
XP_018574609.1	XP_023029377.1
XP_018574614.1	XP_023027919.1
XP_018574619.1	XP_023020373.1
XP_018574620.1	XP_023020372.1
XP_018574621.1	XP_023020370.1
XP_018574631.1	XP_023013546.1
XP_018574632.1	XP_023030431.1
XP_018574633.1	XP_023030434.1
XP_018574634.1	XP_023013552.1
XP_018574635.1	XP_023030430.1
XP_018574637.1	XP_023020684.1
XP_018574641.1	XP_023015270.1
XP_018574644.1	XP_023019970.1
XP_018574647.1	XP_023022280.1
XP_018574654.1	XP_023029397.1
XP_018574663.1	XP_023029376.1
XP_018574664.1	XP_023029420.1
XP_018574667.1	XP_023027907.1
XP_018574669.1	XP_023028173.1
XP_018574672.1	XP_023023869.1
XP_018574675.1	XP_023018583.1
XP_018574678.1	XP_023018586.1
XP_018574680.1	XP_023018585.1
XP_018574686.1	XP_023021888.1
XP_018574691.1	XP_023018506.1
XP_018574692.1	XP_023024496.1
XP_018574693.1	XP_023025571.1
XP_018574694.1	XP_023030286.1
XP_018574703.1	XP_023023838.1
XP_018574705.1	XP_023023839.1
XP_018574707.1	XP_023025355.1
XP_018574708.1	XP_023029445.1
XP_018574709.1	XP_023027578.1
XP_018574712.1	XP_023028168.1
XP_018574715.1	XP_023029446.1
XP_018574716.1	XP_023025351.1
XP_018574718.1	XP_023025107.1
XP_018574721.1	XP_023017787.1
XP_018574723.1	XP_023028381.1
XP_018574724.1	XP_023023261.1
XP_018574725.1	XP_023030425.1
XP_018574729.1	XP_023014488.1
XP_018574731.1	XP_023022780.1
XP_018574732.1	XP_023023154.1
XP_018574733.1	XP_023026323.1
XP_018574735.1	XP_023026322.1
XP_018574736.1	XP_023021752.1
XP_018574742.1	XP_023018560.1
XP_018574743.1	XP_023018561.1
XP_018574744.1	XP_023022175.1
XP_018574745.1	XP_023029408.1
XP_018574747.1	XP_023026714.1
XP_018574754.1	XP_023020107.1
XP_018574760.1	XP_023024478.1
XP_018574762.1	XP_023028992.1
XP_018574765.1	XP_023028051.1
XP_018574766.1	XP_023023286.1
XP_018574767.1	XP_023025368.1
XP_018574768.1	XP_023023341.1
XP_018574769.1	XP_023012427.1
XP_018574770.1	XP_023012428.1
XP_018574771.1	XP_023012419.1
XP_018574772.1	XP_023012431.1
XP_018574773.1	XP_023012443.1
XP_018574774.1	XP_023012442.1
XP_018574775.1	XP_023012423.1
XP_018574777.1	XP_023012424.1
XP_018574779.1	XP_023019411.1
XP_018574781.1	XP_023025175.1
XP_018574795.1	XP_023022190.1
XP_018574800.1	XP_023023790.1
XP_018574804.1	XP_023022321.1
XP_018574810.1	XP_023024736.1
XP_018574811.1	XP_023014356.1
XP_018574812.1	XP_023028050.1
XP_018574813.1	XP_023024745.1
XP_018574814.1	XP_023028837.1
XP_018574815.1	XP_023014422.1
XP_018574818.1	XP_023014423.1
XP_018574823.1	XP_023024744.1
XP_018574827.1	XP_023029492.1
XP_018574828.1	XP_023029493.1
XP_018574829.1	XP_023029480.1
XP_018574831.1	XP_023017863.1
XP_018574834.1	XP_023016584.1
XP_018574837.1	XP_023016587.1
XP_018574840.1	XP_023016580.1
XP_018574845.1	XP_023025583.1
XP_018574849.1	XP_023025584.1
XP_018574852.1	XP_023023361.1
XP_018574855.1	XP_023023575.1
XP_018574857.1	XP_023027769.1
XP_018574859.1	XP_023022874.1
XP_018574862.1	XP_023014734.1
XP_018574863.1	XP_023014731.1
XP_018574865.1	XP_023014737.1
XP_018574866.1	XP_023022866.1
XP_018574867.1	XP_023013712.1
XP_018574870.1	XP_023014736.1
XP_018574871.1	XP_023028011.1
XP_018574874.1	XP_023019310.1
XP_018574875.1	XP_023016899.1
XP_018574876.1	XP_023017418.1
XP_018574877.1	XP_023017137.1
XP_018574880.1	XP_023023477.1
XP_018574881.1	XP_023017422.1
XP_018574883.1	XP_023017423.1
XP_018574884.1	XP_023017134.1
XP_018574888.1	XP_023019257.1
XP_018574891.1	XP_023017419.1
XP_018574893.1	XP_023020126.1
XP_018574895.1	XP_023027133.1
XP_018574898.1	XP_023020535.1
XP_018574899.1	XP_023015547.1
XP_018574905.1	XP_023011545.1
XP_018574911.1	XP_023011546.1
XP_018574922.1	XP_023028969.1
XP_018574923.1	XP_023023875.1
XP_018574928.2	XP_023019376.1
XP_018574936.1	XP_023024248.1
XP_018574937.1	XP_023018762.1
XP_018574938.1	XP_023024250.1
XP_018574939.1	XP_023020068.1
XP_018574940.1	XP_023020070.1
XP_018574944.1	XP_023014272.1
XP_018574945.1	XP_023025909.1
XP_018574946.1	XP_023020069.1
XP_018574953.1	XP_023025745.1
XP_018574955.1	XP_023024914.1
XP_018574958.1	XP_023018809.1
XP_018574959.1	XP_023018806.1
XP_018574962.1	XP_023020106.1
XP_018574963.1	XP_023021423.1
XP_018574966.1	XP_023015969.1
XP_018574969.1	XP_023015968.1
XP_018574974.1	XP_023015964.1
XP_018574977.1	XP_023015965.1
XP_018574978.1	XP_023016122.1
XP_018574979.1	XP_023016114.1
XP_018574980.1	XP_023026400.1
XP_018574985.1	XP_023016112.1
XP_018574990.1	XP_023029319.1
XP_018574991.1	XP_023016119.1
XP_018574992.1	XP_023012268.1
XP_018574993.1	XP_023024529.1
XP_018574994.1	XP_023019937.1
XP_018574995.1	XP_023019938.1
XP_018574996.1	XP_023024530.1
XP_018574997.1	XP_023024531.1
XP_018574998.1	XP_023016900.1
XP_018575000.1	XP_023019932.1
XP_018575002.1	XP_023021524.1
XP_018575006.1	XP_023026114.1
XP_018575007.2	XP_023012444.1
XP_018575009.1	XP_023012640.1
XP_018575013.1	XP_023011542.1
XP_018575014.1	XP_023021292.1
XP_018575015.1	XP_023014317.1
XP_018575017.1	XP_023028080.1
XP_018575018.1	XP_023027798.1
XP_018575019.1	XP_023013921.1
XP_018575020.1	XP_023024509.1
XP_018575022.1	XP_023016903.1
XP_018575024.1	XP_023029352.1
XP_018575026.1	XP_023025548.1
XP_018575029.1	XP_023013209.1
XP_018575030.1	XP_023013210.1
XP_018575031.1	XP_023016619.1
XP_018575032.1	XP_023016901.1
XP_018575033.2	XP_023025547.1
XP_018575034.1	XP_023020109.1
XP_018575036.1	XP_023023221.1
XP_018575039.1	XP_023023092.1
XP_018575041.1	XP_023020680.1
XP_018575042.1	XP_023020170.1
XP_018575043.1	XP_023024333.1
XP_018575050.1	XP_023024334.1
XP_018575051.1	XP_023029128.1
XP_018575052.1	XP_023029129.1
XP_018575053.1	XP_023029132.1
XP_018575055.1	XP_023029133.1
XP_018575057.1	XP_023029134.1
